MainBranch,Employment,Country,US_State,Age1stCode,YearsCode,YearsCodePro,OrgSize,CompFreq,OpSys,SOVisitFreq,SOAccount,SOPartFreq,Age,Gender,Trans,ConvertedCompYearly
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,6,4,500 to 999 employees,Yearly,Windows,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Man,NA,49119
I am a developer by profession,Employed full-time,France,NA,5 - 10 years,20,5,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,39131
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,20,12,20 to 99 employees,Yearly,Windows,Multiple times per day,Yes,Multiple times per day,25-34 years old,Man,No,45401
I am a developer by profession,Employed full-time,Germany,NA,5 - 10 years,18,14,"5,000 to 9,999 employees",Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,75885
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,29,24,"1,000 to 4,999 employees",Monthly,Windows,Daily or almost daily,Yes,Daily or almost daily,45-54 years old,Man,No,68724
I am a developer by profession,Employed full-time,Sweden,NA,11 - 17 years,6,3,20 to 99 employees,Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,40500
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,20,10,"1,000 to 4,999 employees",Monthly,Windows,Daily or almost daily,Yes,A few times per month or weekly,35-44 years old,Man,No,77832
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Poland,NA,18 - 24 years,4,2,"10,000 or more employees",Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,27844
I am a developer by profession,Employed full-time,Switzerland,NA,11 - 17 years,22,15,"1,000 to 4,999 employees",Yearly,Linux-based,Multiple times per day,Yes,Multiple times per day,35-44 years old,Man,No,126083
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,12,6,100 to 499 employees,Yearly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,51704
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,20,16,"10,000 or more employees",Yearly,Windows,A few times per week,Yes,Less than once per month or monthly,35-44 years old,Man,No,50806
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Belgium,NA,35 - 44 years,30,12,20 to 99 employees,Monthly,Windows,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,35-44 years old,Man,No,103776
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,13,4,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,25-34 years old,Man,No,45401
I am a developer by profession,Employed full-time,Finland,NA,18 - 24 years,10,5,10 to 19 employees,Monthly,MacOS,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,49296
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,13,6,"5,000 to 9,999 employees",Yearly,Windows,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,46482
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,28,22,2 to 9 employees,Yearly,Linux-based,Multiple times per day,Yes,Daily or almost daily,35-44 years old,Man,No,116333
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,France,NA,5 - 10 years,10,3,"1,000 to 4,999 employees",Yearly,Linux-based,A few times per week,Yes,A few times per month or weekly,35-44 years old,Man,No,54049
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,17,12,2 to 9 employees,Yearly,Windows,Multiple times per day,Yes,Multiple times per day,25-34 years old,Man,No,54049
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,12,6,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,32429
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,11,5,2 to 9 employees,Monthly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,27240
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,25 - 34 years,4,1,"1,000 to 4,999 employees",Yearly,Linux-based,Multiple times per day,Yes,Multiple times per day,25-34 years old,Man,No,71093
I am a developer by profession,Employed full-time,Italy,NA,25 - 34 years,13,3,100 to 499 employees,Yearly,Linux-based,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Woman,No,32429
I am a developer by profession,Employed full-time,Italy,NA,NA,8,6,20 to 99 employees,Yearly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,27025
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,5 - 10 years,30,8,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per week,35-44 years old,Man,No,50411
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Germany,NA,11 - 17 years,9,4,20 to 99 employees,Yearly,MacOS,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,54049
I am a developer by profession,Employed full-time,Spain,NA,11 - 17 years,10,NA,2 to 9 employees,Monthly,MacOS,Multiple times per day,Yes,Daily or almost daily,35-44 years old,Man,No,51888
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,21,14,"1,000 to 4,999 employees",Yearly,MacOS,A few times per month or weekly,Yes,A few times per month or weekly,25-34 years old,Man,No,105300
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,9,4,"1,000 to 4,999 employees",Yearly,Windows,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,46482
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,5,1,2 to 9 employees,Monthly,MacOS,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,18-24 years old,Man,No,518868
I am a developer by profession,Employed full-time,Belgium,NA,18 - 24 years,4,2,10 to 19 employees,Monthly,Windows,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,25-34 years old,Man,No,25944
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,3,2,2 to 9 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per week,25-34 years old,Man,No,74970
I am a developer by profession,Employed full-time,Austria,NA,25 - 34 years,10,2,"1,000 to 4,999 employees",Monthly,Windows,Daily or almost daily,Yes,A few times per week,25-34 years old,Man,No,40212
I am a developer by profession,Employed full-time,Austria,NA,11 - 17 years,6,2,100 to 499 employees,Yearly,Linux-based,A few times per week,Yes,A few times per month or weekly,25-34 years old,Man,No,45401
I am a developer by profession,Employed full-time,Sweden,NA,5 - 10 years,15,6,20 to 99 employees,Monthly,Linux-based,Daily or almost daily,Yes,Less than once per month or monthly,25-34 years old,Man,No,53388
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,9,2,20 to 99 employees,Yearly,Windows,Daily or almost daily,Yes,Less than once per month or monthly,18-24 years old,Man,No,54049
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,15,7,"1,000 to 4,999 employees",Monthly,Linux-based,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,54480
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,15,6,20 to 99 employees,Monthly,Windows,A few times per month or weekly,Yes,Less than once per month or monthly,25-34 years old,Man,No,34584
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,12,11,10 to 19 employees,Yearly,Windows,Daily or almost daily,Yes,A few times per month or weekly,35-44 years old,Man,No,51887
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,29,21,"1,000 to 4,999 employees",Yearly,MacOS,Multiple times per day,Yes,A few times per week,35-44 years old,Man,No,81074
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,36,28,"5,000 to 9,999 employees",Yearly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,45-54 years old,Man,No,91883
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,11 - 17 years,9,3,"1,000 to 4,999 employees",Yearly,MacOS,Multiple times per day,Yes,Daily or almost daily,25-34 years old,Man,No,84019
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,10,5,2 to 9 employees,Monthly,Windows,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,31128
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,6,Less than 1 year,100 to 499 employees,Monthly,Linux-based,A few times per week,Yes,Less than once per month or monthly,18-24 years old,Man,No,51888
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,6,2,20 to 99 employees,Monthly,Linux-based,Daily or almost daily,Yes,A few times per week,25-34 years old,Man,No,41040
I am a developer by profession,Employed full-time,Austria,NA,11 - 17 years,19,7,"5,000 to 9,999 employees",Yearly,Windows,Multiple times per day,Yes,Multiple times per day,25-34 years old,Man,No,49941
I am a developer by profession,Employed full-time,Germany,NA,25 - 34 years,14,6,100 to 499 employees,Monthly,Linux-based,Multiple times per day,Yes,A few times per month or weekly,25-34 years old,Man,No,84312
I am a developer by profession,Employed full-time,Germany,NA,18 - 24 years,12,7,100 to 499 employees,Yearly,Linux-based,Multiple times per day,Yes,A few times per week,25-34 years old,Man,No,81074
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,15,10,20 to 99 employees,Yearly,Linux-based,Multiple times per day,Yes,Multiple times per day,35-44 years old,Man,No,68102
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,9,5,500 to 999 employees,Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,908028
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,7,3,"1,000 to 4,999 employees",Yearly,Linux-based,Daily or almost daily,Yes,A few times per week,25-34 years old,Man,No,81074
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,6,2,500 to 999 employees,Yearly,MacOS,Multiple times per day,Yes,Less than once per month or monthly,25-34 years old,Man,No,45401
I am a developer by profession,Employed full-time,Poland,NA,11 - 17 years,7,1,20 to 99 employees,Monthly,MacOS,Daily or almost daily,Yes,A few times per month or weekly,18-24 years old,Man,Prefer not to say,9720
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,35,25,"5,000 to 9,999 employees",Yearly,MacOS,Daily or almost daily,Yes,A few times per week,45-54 years old,Man,No,81074
I am a developer by profession,Employed full-time,Finland,NA,11 - 17 years,28,19,2 to 9 employees,Monthly,Linux-based,Multiple times per day,Yes,Daily or almost daily,35-44 years old,Man,No,71340
I am a developer by profession,Employed full-time,Belgium,NA,11 - 17 years,40,35,500 to 999 employees,Yearly,Linux-based,Multiple times per day,Yes,A few times per month or weekly,55-64 years old,Man,No,97288
I am a developer by profession,Employed full-time,France,NA,18 - 24 years,5,4,2 to 9 employees,Yearly,MacOS,Daily or almost daily,Yes,A few times per week,25-34 years old,Man,No,48644
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,21,12,20 to 99 employees,Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,56211
I am a developer by profession,Employed full-time,Italy,NA,11 - 17 years,11,6,20 to 99 employees,Yearly,Windows,A few times per week,Yes,A few times per month or weekly,25-34 years old,Man,No,55130
I am a developer by profession,Employed full-time,France,NA,11 - 17 years,12,3,20 to 99 employees,Yearly,Linux-based,Daily or almost daily,Yes,A few times per month or weekly,18-24 years old,Man,No,37834
I am a developer by profession,Employed full-time,Norway,NA,11 - 17 years,23,20,100 to 499 employees,Yearly,MacOS,Multiple times per day,Yes,A few times per month or weekly,45-54 years old,Man,No,61608
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Germany,NA,11 - 17 years,38,20,"5,000 to 9,999 employees",Yearly,Windows,A few times per month or weekly,Yes,A few times per month or weekly,45-54 years old,Man,No,79993
I am a developer by profession,Employed full-time,United Kingdom of Great Britain and Northern Ireland,NA,18 - 24 years,12,9,20 to 99 employees,Monthly,Windows,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,698004
"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,Spain,NA,18 - 24 years,25,20,20 to 99 employees,Yearly,Linux-based,A few times per week,Yes,Less than once per month or monthly,45-54 years old,Man,No,58373
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,15,13,20 to 99 employees,Yearly,MacOS,A few times per week,Yes,Less than once per month or monthly,25-34 years old,Man,No,18984
I am a developer by profession,Employed full-time,Germany,NA,11 - 17 years,32,23,100 to 499 employees,Yearly,Windows,Multiple times per day,Yes,Multiple times per day,35-44 years old,Man,No,64859
